station,day,max_dewpoint_f,precip_in,avg_wind_speed_kts,max_rh
DSM,2025-02-11,11.0,0.03,10.870267,83.33986
DSM,2025-02-12,9.0,0.32,9.642957,87.31116
DSM,2025-02-13,-2.0,0.0,7.374216,86.53362
DSM,2025-02-14,20.0,0.0001,10.632479,74.4631
DSM,2025-02-15,22.0,0.0001,9.657544,88.18114
DSM,2025-02-16,8.0,0.0001,13.746446,83.63084
DSM,2025-02-17,-5.0,0.01,7.818815,82.420685
DSM,2025-02-18,-7.0,0.0,7.773585,70.37046
DSM,2025-02-19,-5.0,0.0001,10.719133,71.82985
DSM,2025-02-20,1.0,0.0,7.5707316,82.65721
DSM,2025-02-21,3.0,0.0,6.641115,78.95223
DSM,2025-02-22,23.0,0.0,7.6666665,74.56523
DSM,2025-02-23,34.0,0.0,6.7763066,88.12936
DSM,2025-02-24,38.0,0.0001,7.343817,78.94063
DSM,2025-02-25,36.0,0.0001,7.7185717,96.05751
DSM,2025-02-26,38.0,0.0,10.252282,78.94063
DSM,2025-02-27,31.0,0.0,10.425968,72.642365
DSM,2025-02-28,31.0,0.0,12.948769,63.18435
DSM,2025-03-01,18.0,0.0,6.437895,70.64859
DSM,2025-03-02,18.0,0.0,7.6182456,70.41479
DSM,2025-03-03,42.0,0.0001,9.250186,61.32375
DSM,2025-03-04,51.0,1.49,9.7010145,100.0
DSM,2025-03-05,31.0,0.31,16.811954,92.80228
DSM,2025-03-06,33.0,0.16,6.3931866,96.075066
DSM,2025-03-07,35.6,0.02,9.64088,100.0
DSM,2025-03-08,28.0,0.0,7.2505264,88.334496
DSM,2025-03-09,30.0,0.0,6.234843,78.16274
DSM,2025-03-10,31.0,0.0,6.4857144,69.62508
DSM,2025-03-11,37.0,0.0,8.700854,78.77122
DSM,2025-03-12,37.0,0.0,5.374642,69.39407
DSM,2025-03-13,47.0,0.0,9.100351,76.21702
DSM,2025-03-14,51.0,0.15,13.151206,80.22901
DSM,2025-03-15,39.0,0.0,12.832696,85.47583
DSM,2025-03-16,19.0,0.0,11.251317,68.07961
DSM,2025-03-17,34.0,0.0,12.047147,41.76037
DSM,2025-03-18,41.0,0.0,6.6125174,70.30391
DSM,2025-03-19,40.0,0.02,16.856766,92.287315
DSM,2025-03-20,23.0,0.0,10.5954895,74.8682
DSM,2025-03-21,40.0,0.01,14.324828,73.16274
DSM,2025-03-22,32.0,0.0,7.888889,72.21591
DSM,2025-03-23,42.0,0.09,12.332947,92.61395
DSM,2025-03-24,31.0,0.0,7.2379913,71.669754
DSM,2025-03-25,35.0,0.0001,4.5832148,79.02461
DSM,2025-03-26,38.0,0.0001,4.0324206,92.15066
DSM,2025-03-27,50.0,0.01,9.721555,86.230995
DSM,2025-03-28,55.0,0.0,14.257303,86.17496
DSM,2025-03-29,57.0,0.35,9.371223,86.66759
DSM,2025-03-30,57.0,0.06,13.010724,96.403
DSM,2025-03-31,31.0,0.0001,7.1841726,85.16928
DSM,2025-04-01,36.0,0.01,13.203187,70.52554
DSM,2025-04-02,53.0,0.78,13.386534,100.0
DSM,2025-04-03,35.0,0.0,7.9065638,78.685776
DSM,2025-04-04,39.0,0.0001,6.5825176,81.93035
DSM,2025-04-05,37.0,0.0,11.084133,82.07766
DSM,2025-04-06,24.0,0.0,3.9807005,74.36039
DSM,2025-04-07,29.0,0.0,9.944735,67.062454
DSM,2025-04-08,25.0,0.0,7.1965814,57.53108
DSM,2025-04-09,37.0,0.0,6.7303853,59.833435
DSM,2025-04-10,43.0,0.01,8.781803,79.02461
DSM,2025-04-11,40.0,0.0,4.9142056,79.35582
DSM,2025-04-12,41.0,0.0,9.943623,82.150665
DSM,2025-04-13,51.0,0.0,10.1189785,59.399784
DSM,2025-04-14,42.0,0.0001,17.130434,65.0078
DSM,2025-04-15,32.0,0.0,11.8432255,72.642365
DSM,2025-04-16,34.0,0.0,9.955039,52.76078
DSM,2025-04-17,62.0,0.63,10.924315,93.15243
DSM,2025-04-18,61.0,0.0001,9.992296,100.0
DSM,2025-04-19,32.0,0.0,7.22851,69.967125
DSM,2025-04-20,51.0,0.97,9.605492,100.0
DSM,2025-04-21,46.0,0.0,9.687794,92.645485
DSM,2025-04-22,55.0,0.03,6.943478,89.54945
DSM,2025-04-23,56.0,0.01,7.30898,86.50626
DSM,2025-04-24,60.0,0.27,7.0387077,96.4786
DSM,2025-04-25,57.0,0.49,8.832491,100.0
DSM,2025-04-26,45.0,0.0,8.614184,85.88974
DSM,2025-04-27,53.0,0.0,12.521947,80.38208
DSM,2025-04-28,65.0,0.0,15.471564,89.926926
DSM,2025-04-29,51.0,0.0,9.392598,79.83878
DSM,2025-04-30,53.0,0.0001,9.005054,89.63511
DSM,2025-05-01,58.0,0.02,5.480726,100.0
DSM,2025-05-02,48.0,0.18,4.772857,92.769646
DSM,2025-05-03,44.0,0.0,5.393768,85.77325
DSM,2025-05-04,45.0,0.0,1.6587983,92.61395
DSM,2025-05-05,47.0,0.0,5.562989,82.78886
DSM,2025-05-06,49.0,0.0,4.137784,86.06188
DSM,2025-05-07,56.0,0.1,4.725347,80.68316
DSM,2025-05-08,53.0,0.0,8.654225,74.925735
DSM,2025-05-09,43.0,0.0,3.910393,73.86835
DSM,2025-05-10,48.0,0.0,5.764912,61.455647
DSM,2025-05-11,43.0,0.0,8.2077465,57.299213
DSM,2025-05-12,50.0,0.0,5.341309,66.116776
DSM,2025-05-13,60.0,0.0,6.337063,75.01887
DSM,2025-05-14,61.0,0.0,9.066667,83.73179
DSM,2025-05-15,66.0,0.0,12.0,87.15519
DSM,2025-05-16,46.0,0.0001,12.3684845,61.45517
DSM,2025-05-17,41.0,0.0,12.265122,73.561104
DSM,2025-05-18,42.0,0.0,7.2539005,82.21388
DSM,2025-05-19,58.0,3.84,12.434005,96.48119
DSM,2025-05-20,60.0,1.1,7.4179344,100.0
DSM,2025-05-21,48.0,0.0,12.817535,86.17594
DSM,2025-05-22,46.0,0.0,8.158811,89.10118
DSM,2025-05-23,48.0,0.0001,3.5517986,89.1934
DSM,2025-05-24,50.0,0.01,5.765493,86.28951
DSM,2025-05-25,50.0,0.02,8.36772,80.234276
DSM,2025-05-26,53.0,0.04,7.8081264,86.457565
DSM,2025-05-27,53.0,0.06,6.241115,89.63917
DSM,2025-05-28,53.0,0.0001,4.700211,92.95269
DSM,2025-05-29,54.0,0.0,4.4750175,92.89224
DSM,2025-05-30,50.0,0.0,7.126087,83.0637
DSM,2025-05-31,54.0,0.0,3.0610194,74.55485
DSM,2025-06-01,54.0,0.0,5.8937807,74.8438
DSM,2025-06-02,62.0,0.0,7.993133,80.77269
DSM,2025-06-03,69.0,0.34,8.136154,96.48119
DSM,2025-06-04,54.0,0.0,5.8679776,96.388504
DSM,2025-06-05,58.0,0.0001,3.5469847,89.68238
DSM,2025-06-06,59.0,0.0001,2.7217515,75.222694
DSM,2025-06-07,63.0,0.0001,4.602376,81.07187
DSM,2025-06-08,60.0,0.02,8.868764,96.48119
DSM,2025-06-09,49.0,0.0,9.350877,77.20994
DSM,2025-06-10,55.0,0.0,6.3992906,82.994934
DSM,2025-06-11,67.0,0.0,7.068376,69.94406
DSM,2025-06-12,66.2,0.0001,6.1469965,84.05295
DSM,2025-06-13,68.0,0.0,6.021112,93.24476
DSM,2025-06-14,68.0,0.0001,5.8423715,93.3292
DSM,2025-06-15,70.0,0.11,4.780664,93.41222
DSM,2025-06-16,69.0,0.2,6.832849,96.61426
DSM,2025-06-17,70.0,0.02,3.0661922,90.18272
DSM,2025-06-18,67.0,0.05,5.2483754,96.5412
DSM,2025-06-19,63.0,0.06,6.688513,96.5412
DSM,2025-06-20,75.0,0.31,11.422008,93.3292
DSM,2025-06-21,72.0,0.0,14.797468,76.66836
DSM,2025-06-22,72.0,0.0,13.162839,81.79396
DSM,2025-06-23,74.0,1.13,8.958202,100.0
DSM,2025-06-24,71.0,0.08,5.2458305,96.67121
DSM,2025-06-25,74.0,1.7,7.647676,100.0
DSM,2025-06-26,74.0,0.39,6.9803586,96.68524
DSM,2025-06-27,70.0,0.0,4.734205,96.55598
DSM,2025-06-28,73.0,0.0,6.898182,87.20687
DSM,2025-06-29,72.0,0.0001,4.6723,93.49386
DSM,2025-06-30,71.0,0.0001,4.964635,96.67121
DSM,2025-07-01,62.0,0.0,5.2199435,83.92549
DSM,2025-07-02,67.0,0.0,5.372535,83.98939
DSM,2025-07-03,72.0,0.0,6.931228,84.17909
DSM,2025-07-04,72.0,0.0,8.714286,84.4888
DSM,2025-07-05,75.0,0.63,7.862143,96.71307
DSM,2025-07-06,71.0,0.0,4.9958043,100.0
DSM,2025-07-07,70.0,0.01,2.7629893,90.26294
DSM,2025-07-08,69.0,0.86,4.4465117,96.58529
DSM,2025-07-09,70.0,0.0,3.4611583,96.58529
DSM,2025-07-10,73.0,0.25,7.42954,90.342285
DSM,2025-07-11,74.0,2.07,7.244804,96.6571
DSM,2025-07-12,66.0,0.0,6.3317075,96.58529
DSM,2025-07-13,64.0,0.0,2.4765682,96.52633
DSM,2025-07-14,69.0,0.0,6.101124,90.10161
DSM,2025-07-15,70.0,0.0,7.303887,84.365875
DSM,2025-07-16,70.0,0.03,9.882259,90.22294
DSM,2025-07-17,63.0,0.0,6.902899,84.05295
DSM,2025-07-18,72.0,0.0,6.7965155,89.978264
DSM,2025-07-19,76.0,1.26,5.965,96.599815
DSM,2025-07-20,77.0,2.77,6.9528794,100.0
DSM,2025-07-21,75.0,0.0001,8.007048,100.0
DSM,2025-07-22,77.0,0.27,7.674947,96.68524
DSM,2025-07-23,76.0,0.0,9.5816,93.6006
DSM,2025-07-24,74.0,0.62,5.3393126,96.6429
DSM,2025-07-25,73.0,0.01,4.724912,96.68524
DSM,2025-07-26,75.0,0.1,4.031579,96.699196
DSM,2025-07-27,80.0,0.0,4.064935,96.68524
DSM,2025-07-28,79.0,0.44,7.080097,90.30272
DSM,2025-07-29,79.0,0.58,6.378971,93.4668
DSM,2025-07-30,72.0,0.72,7.0486565,96.6429
DSM,2025-07-31,67.0,0.0,8.826667,87.15519
DSM,2025-08-01,56.0,0.0,6.8044415,75.128654
DSM,2025-08-02,62.0,0.0,6.581215,89.85287
DSM,2025-08-03,58.0,0.0,6.4307694,83.535034
DSM,2025-08-04,61.0,0.0,4.300356,86.892624
DSM,2025-08-05,66.0,0.0,5.981159,86.78561
DSM,2025-08-06,69.0,0.3,6.4203415,100.0
DSM,2025-08-07,71.0,1.21,8.721228,96.67121
DSM,2025-08-08,76.0,0.0,10.7260275,87.410866
DSM,2025-08-09,75.0,0.1,8.128915,93.49386
DSM,2025-08-10,74.0,0.0001,6.5555553,90.49842
DSM,2025-08-11,73.0,0.04,3.11777,100.0
DSM,2025-08-12,70.0,0.01,2.7791843,100.0
DSM,2025-08-13,64.0,0.0,3.6364932,86.945694
DSM,2025-08-14,69.0,0.0001,8.085569,83.92549
DSM,2025-08-15,76.0,0.0,8.660392,81.79396
DSM,2025-08-16,76.0,0.0,8.745763,87.410866
DSM,2025-08-17,74.0,0.0,6.529889,87.56105
DSM,2025-08-18,74.0,0.13,5.4878917,93.4668
DSM,2025-08-19,72.0,0.0,3.0875707,96.67121
DSM,2025-08-20,72.0,0.0,5.106993,93.49386
DSM,2025-08-21,69.0,0.0,6.2854137,93.3847
DSM,2025-08-22,67.0,0.04,3.4265735,90.01961
DSM,2025-08-23,69.0,0.04,7.3727546,100.0
DSM,2025-08-24,55.0,0.0,6.9577575,96.40418
DSM,2025-08-25,50.0,0.0,5.2836366,92.769226
DSM,2025-08-26,53.0,0.0,2.3179524,100.0
DSM,2025-08-27,57.0,0.0,7.328114,72.64307
DSM,2025-08-28,61.0,0.0,2.490701,89.8106
DSM,2025-08-29,63.0,0.0,2.2352529,89.8949
DSM,2025-08-30,64.0,0.0,4.9385157,90.10161
DSM,2025-08-31,65.0,0.09,6.111032,96.57068
DSM,2025-09-01,65.0,0.0,5.4064283,93.30121
DSM,2025-09-02,59.0,0.0,2.5137482,93.01244
DSM,2025-09-03,63.0,0.5,5.9044223,96.52633
DSM,2025-09-04,52.0,0.0,6.7050877,92.67508
DSM,2025-09-05,49.0,0.0,9.270059,79.91786
DSM,2025-09-06,45.0,0.0,5.360402,85.94504
DSM,2025-09-07,47.0,0.0,3.5107968,96.259674
DSM,2025-09-08,52.0,0.0,8.701389,74.35989
DSM,2025-09-09,60.0,0.0,7.3736424,78.24357
DSM,2025-09-10,62.0,0.0,3.2238696,89.8106
DSM,2025-09-11,62.0,0.0,6.28165,86.78561
DSM,2025-09-12,67.0,0.0001,9.486631,70.27102
DSM,2025-09-13,67.0,0.0,6.8649125,90.18272
DSM,2025-09-14,68.0,0.0,5.4713287,87.051
DSM,2025-09-15,67.0,0.0001,5.539271,81.36507
DSM,2025-09-16,69.0,0.0001,4.7126355,87.15519
DSM,2025-09-17,68.0,0.54,4.8539405,93.357025
DSM,2025-09-18,66.0,0.04,4.8930864,96.58529
DSM,2025-09-19,64.0,0.43,5.5885234,96.57068
DSM,2025-09-20,63.0,0.03,4.2353783,93.21629
DSM,2025-09-21,64.0,0.0,3.6464012,100.0
DSM,2025-09-22,67.0,0.13,6.5743003,96.58529
DSM,2025-09-23,62.0,0.09,3.9722638,96.5412
DSM,2025-09-24,60.0,0.0,4.8357897,93.12993
DSM,2025-09-25,58.0,0.0,1.676513,96.43526
DSM,2025-09-26,58.0,0.0,4.790896,77.5613
DSM,2025-09-27,59.0,0.0,5.2814035,80.46738
DSM,2025-09-28,64.0,0.0,4.53211,73.44134
DSM,2025-09-29,62.0,0.0,6.5263157,78.07551
DSM,2025-09-30,59.0,0.0,3.7708778,83.535034
DSM,2025-10-01,62.0,0.0,5.4808784,78.07551
DSM,2025-10-02,60.0,0.0,6.199569,83.535034
DSM,2025-10-03,62.0,0.0,6.0195804,80.923035
DSM,2025-10-04,62.0,0.0,8.842202,83.98939
DSM,2025-10-05,66.0,0.06,10.030728,93.3292
DSM,2025-10-06,66.0,0.92,5.2558804,100.0
DSM,2025-10-07,53.0,0.07,4.136896,92.95269
DSM,2025-10-08,47.0,0.0,4.402143,92.769226
DSM,2025-10-09,47.0,0.06,9.963498,61.05199
DSM,2025-10-10,59.0,0.19,6.9860296,87.83587
DSM,2025-10-11,57.0,0.0,6.3987823,89.8106
DSM,2025-10-12,61.0,0.0001,11.938211,93.07152
DSM,2025-10-13,57.0,0.0,9.104522,70.27102
DSM,2025-10-14,53.0,0.11,7.9251413,86.17594
DSM,2025-10-15,66.0,0.03,4.9596653,89.72536
DSM,2025-10-16,62.0,0.05,9.150774,93.18767
DSM,2025-10-17,64.0,0.0001,7.9969764,96.55598
DSM,2025-10-18,61.0,0.05,6.4272265,96.51137
DSM,2025-10-19,46.0,0.0,10.233571,86.06112
DSM,2025-10-20,44.0,0.0001,9.996708,66.358116
DSM,2025-10-21,36.0,0.0,11.680716,70.17683
DSM,2025-10-22,33.0,0.0,7.8687944,78.671524
DSM,2025-10-23,37.0,0.0,2.5413966,92.281456
DSM,2025-10-24,39.0,0.0001,6.245467,88.77003
DSM,2025-10-25,42.0,0.0,8.578245,79.51311
DSM,2025-10-26,42.0,0.0,8.618947,65.868706
DSM,2025-10-27,43.0,0.0001,8.192945,70.73556
DSM,2025-10-28,47.0,0.58,5.270232,96.30871
DSM,2025-10-29,47.0,0.15,9.071014,96.30871
DSM,2025-10-30,40.0,0.0,4.5829816,100.0
DSM,2025-10-31,36.0,0.0,8.562149,92.38249
DSM,2025-11-01,41.0,0.1,6.7966104,96.20975
DSM,2025-11-02,38.0,0.0,6.9324327,96.158905
DSM,2025-11-03,37.0,0.0,4.4875364,85.40656
DSM,2025-11-04,47.0,0.0001,7.4102564,79.837746
DSM,2025-11-05,45.0,0.0,7.6654854,84.96875
DSM,2025-11-06,47.0,0.0,8.140148,82.994934
DSM,2025-11-07,44.0,0.0,9.612749,85.221016
DSM,2025-11-08,37.0,0.32,5.929617,100.0
DSM,2025-11-09,22.0,0.0001,13.760384,81.15067
DSM,2025-11-10,19.0,0.0,7.125605,84.17694
DSM,2025-11-11,36.0,0.0,10.817376,67.648926
DSM,2025-11-12,34.0,0.0,5.2425995,78.671524
DSM,2025-11-13,42.0,0.0,6.348402,81.76806
DSM,2025-11-14,56.0,0.0,7.606322,92.80025
DSM,2025-11-15,54.0,0.0,9.694054,75.03416
DSM,2025-11-16,25.0,0.0,3.3500729,69.13772
DSM,2025-11-17,34.0,0.11,9.980974,65.11864
DSM,2025-11-18,40.0,0.01,7.115942,96.1929
DSM,2025-11-19,43.0,0.03,4.637762,100.0
DSM,2025-11-20,44.0,0.0,3.8638268,100.0
DSM,2025-11-21,40.0,0.0001,5.6745644,96.1929
DSM,2025-11-22,44.0,0.0,6.6947446,96.0187
DSM,2025-11-23,44.0,0.0,5.178322,100.0
DSM,2025-11-24,49.0,0.23,6.4083624,100.0
DSM,2025-11-25,51.0,0.0001,7.6294737,100.0
DSM,2025-11-26,25.0,0.0001,16.735083,80.99208
DSM,2025-11-27,20.0,0.0,8.668342,91.71081
DSM,2025-11-28,22.0,0.09,6.4009795,91.93129
DSM,2025-11-29,28.4,0.61,10.79763,100.0
DSM,2025-11-30,14.0,0.0001,9.751434,87.69208
DSM,2025-12-01,19.0,0.02,3.1310105,95.77553
DSM,2025-12-02,26.0,0.0,6.98675,91.6355
DSM,2025-12-03,30.0,0.0001,8.511498,88.57473
DSM,2025-12-04,8.0,0.0,5.9672475,78.67038
DSM,2025-12-05,31.0,0.0,8.827222,85.15848
DSM,2025-12-06,29.0,0.12,7.7166195,95.90891
DSM,2025-12-07,22.0,0.0001,7.5003486,95.8714
DSM,2025-12-08,23.0,0.0,6.9219513,88.22189
DSM,2025-12-09,35.0,0.0001,7.5357966,92.07388
DSM,2025-12-10,33.0,0.0001,14.397494,78.84335
DSM,2025-12-11,20.0,0.09,6.3156796,91.85869
DSM,2025-12-12,22.0,0.0001,7.3381295,88.1703
DSM,2025-12-13,5.0,0.25,8.343242,84.79554
DSM,2025-12-14,3.0,0.0,7.303983,74.50184
DSM,2025-12-15,25.0,0.0,7.942704,84.57956
DSM,2025-12-16,33.0,0.0,6.660351,88.1703
DSM,2025-12-17,43.0,0.0,7.46793,88.5252
DSM,2025-12-18,44.6,0.12,14.677305,93.39709
DSM,2025-12-19,18.0,0.0,10.648177,66.53601
DSM,2025-12-20,26.0,0.0,10.006154,68.4203
DSM,2025-12-21,21.0,0.0,6.286026,84.1085
DSM,2025-12-22,37.0,0.0,8.348572,88.818146
DSM,2025-12-23,38.0,0.0,4.643759,92.44886
DSM,2025-12-24,43.0,0.0001,4.081533,100.0
DSM,2025-12-25,45.0,0.03,6.1972127,100.0
DSM,2025-12-26,46.0,0.01,5.670706,100.0
DSM,2025-12-27,47.0,0.0001,8.302128,100.0
DSM,2025-12-28,46.4,0.18,11.261155,100.0
DSM,2025-12-29,8.0,0.01,14.211221,85.035706
DSM,2025-12-30,30.2,0.0,6.8699646,83.47448
DSM,2025-12-31,35.0,0.0,9.046458,88.57473
